Flight Number_ARR,Status_ARR,Scheduled_Time_ARR,Stand,Stand_Type,Terminal,Flight Number_DEP,Status_DEP,Scheduled_Time_DEP,Gate_DEP
GA9247,"ARR,EXP",2025-07-10 08:40:00+02:00,C10,Bridge,1.0,GA9248,DEP,2025-07-11 08:10:00+02:00,C10
SK6841,"ARR,EXP",2025-07-10 16:00:00+02:00,R017,Remote,1.0,SK6840,DEP,2025-07-11 08:10:00+02:00,D82
MF9318,"ARR,EXP",2025-07-10 08:40:00+02:00,C10,Bridge,1.0,MF9319,DEP,2025-07-11 08:10:00+02:00,C10
DL9356,ARR,2025-07-10 18:50:00+02:00,B20,Bridge,1.0,DL9355,DEP,2025-07-11 08:15:00+02:00,B20
AF8286,"ARR,EXP",2025-07-10 18:55:00+02:00,C14,Bridge,1.0,AF8287,DEP,2025-07-11 08:15:00+02:00,C14
SK6711,ARR,2025-07-10 15:50:00+02:00,B20,Bridge,1.0,SK6710,DEP,2025-07-11 08:15:00+02:00,B20
KL1440,ARR,2025-07-10 08:15:00+02:00,C14,Bridge,1.0,KL1441,DEP,2025-07-11 08:15:00+02:00,C14
DL9625,"ARR,EXP",2025-07-10 08:20:00+02:00,C14,Bridge,1.0,DL9624,DEP,2025-07-11 08:15:00+02:00,C14
SK6775,"ARR,EXP",2025-07-10 15:55:00+02:00,C14,Bridge,1.0,SK6774,DEP,2025-07-11 08:15:00+02:00,C14
KL1442,"ARR,EXP",2025-07-10 12:35:00+02:00,C14,Bridge,1.0,KL1441,DEP,2025-07-11 08:15:00+02:00,C14
KL1042,ARR,2025-07-10 11:25:00+02:00,D56,Bridge,2.0,KL1041,DEP,2025-07-11 08:15:00+02:00,D56
SK6709,ARR,2025-07-10 13:40:00+02:00,B20,Bridge,1.0,SK6710,DEP,2025-07-11 08:15:00+02:00,B20
AF3120,ARR,2025-07-10 11:40:00+02:00,B20,Bridge,1.0,AF3121,DEP,2025-07-11 08:15:00+02:00,B20
AF8288,"ARR,EXP",2025-07-10 16:00:00+02:00,C14,Bridge,1.0,AF8287,DEP,2025-07-11 08:15:00+02:00,C14
KL0910,"ARR,EXP",2025-07-10 08:30:00+02:00,D6,Bridge,2.0,KL0911,DEP,2025-07-11 08:20:00+02:00,D6
MH5652,ARR,2025-07-10 19:55:00+02:00,B27,Bridge,1.0,MH5651,DEP,2025-07-11 08:20:00+02:00,B27
KL1174,"ARR,EXP",2025-07-10 11:50:00+02:00,B27,Bridge,1.0,KL1173,DEP,2025-07-11 08:20:00+02:00,B27
KL0912,"ARR,EXP",2025-07-10 11:55:00+02:00,D6,Bridge,2.0,KL0911,DEP,2025-07-11 08:20:00+02:00,D6
DL9621,ARR,2025-07-10 13:30:00+02:00,B26,Bridge,1.0,DL9622,DEP,2025-07-11 08:25:00+02:00,B26
GA9213,"ARR,EXP",2025-07-10 08:30:00+02:00,B26,Bridge,1.0,GA9212,DEP,2025-07-11 08:25:00+02:00,B26
KL1292,ARR,2025-07-10 11:25:00+02:00,B3,Bridge,1.0,KL1291,DEP,2025-07-11 08:25:00+02:00,B3
GA9233,ARR,2025-07-10 19:40:00+02:00,B30,Bridge,1.0,GA9234,DEP,2025-07-11 08:25:00+02:00,B30
KL1164,ARR,2025-07-10 12:35:00+02:00,C13,Bridge,1.0,KL1163,DEP,2025-07-11 08:25:00+02:00,C13
MF9673,"ARR,EXP",2025-07-10 08:30:00+02:00,B26,Bridge,1.0,MF9674,DEP,2025-07-11 08:25:00+02:00,B26
KL1816,"ARR,EXP",2025-07-10 11:25:00+02:00,B30,Bridge,1.0,KL1815,DEP,2025-07-11 08:25:00+02:00,B30
MF9605,"ARR,EXP",2025-07-10 11:25:00+02:00,B30,Bridge,1.0,MF9604,DEP,2025-07-11 08:25:00+02:00,B30
KL1612,"ARR,EXP",2025-07-10 08:30:00+02:00,B26,Bridge,1.0,KL1613,DEP,2025-07-11 08:25:00+02:00,B26
VN3151,"ARR,EXP",2025-07-10 11:25:00+02:00,B30,Bridge,1.0,VN3150,DEP,2025-07-11 08:25:00+02:00,B30
KQ1186,ARR,2025-07-10 12:35:00+02:00,C13,Bridge,1.0,KQ1185,DEP,2025-07-11 08:25:00+02:00,C13
KL1840,"ARR,EXP",2025-07-10 11:35:00+02:00,B15,Bridge,1.0,KL1839,DEP,2025-07-11 08:30:00+02:00,B15
SK6767,ARR,2025-07-10 15:30:00+02:00,B15,Bridge,1.0,SK6766,DEP,2025-07-11 08:30:00+02:00,B15
KL0954,"ARR,EXP",2025-07-10 11:50:00+02:00,D42,Bridge,2.0,KL0953,DEP,2025-07-11 08:30:00+02:00,D42
MF9317,"ARR,EXP",2025-07-10 16:15:00+02:00,C15,Bridge,1.0,MF9316,DEP,2025-07-11 08:35:00+02:00,C15
KL1074,ARR,2025-07-10 08:35:00+02:00,D6,Bridge,2.0,KL1075,DEP,2025-07-11 08:35:00+02:00,D6
DL9620,ARR,2025-07-10 11:15:00+02:00,C15,Bridge,1.0,DL9619,DEP,2025-07-11 08:35:00+02:00,C15
KL1076,ARR,2025-07-10 11:35:00+02:00,D6,Bridge,2.0,KL1075,DEP,2025-07-11 08:35:00+02:00,D6
KL1954,"ARR,EXP",2025-07-10 16:15:00+02:00,C15,Bridge,1.0,KL1953,DEP,2025-07-11 08:35:00+02:00,C15
VS6952,ARR,2025-07-10 19:50:00+02:00,D6,Bridge,2.0,VS6953,DEP,2025-07-11 08:35:00+02:00,D6
WA1070,ARR,2025-07-10 11:30:00+02:00,D6,Bridge,2.0,WA1069,DEP,2025-07-11 08:35:00+02:00,D6
KL1650,"ARR,EXP",2025-07-10 08:40:00+02:00,B6,Bridge,1.0,KL1651,DEP,2025-07-11 08:40:00+02:00,B6
KL1652,ARR,2025-07-10 13:25:00+02:00,B6,Bridge,1.0,KL1651,DEP,2025-07-11 08:40:00+02:00,B6
KL0982,ARR,2025-07-10 11:25:00+02:00,D6,Bridge,2.0,KL0981,DEP,2025-07-11 08:45:00+02:00,D6
DL9286,"ARR,EXP",2025-07-10 20:20:00+02:00,D6,Bridge,2.0,DL9285,DEP,2025-07-11 08:45:00+02:00,D6
DL9344,"ARR,EXP",2025-07-10 14:25:00+02:00,C7,Bridge,1.0,DL9343,DEP,2025-07-11 08:50:00+02:00,C7
KL1364,ARR,2025-07-10 13:40:00+02:00,C7,Bridge,1.0,KL1363,DEP,2025-07-11 08:50:00+02:00,C7
SK6649,"ARR,EXP",2025-07-10 21:00:00+02:00,C7,Bridge,1.0,SK6650,DEP,2025-07-11 08:50:00+02:00,C7
KQ1722,"ARR,EXP",2025-07-10 09:00:00+02:00,R022,Remote,1.0,KQ1723,DEP,2025-07-11 08:55:00+02:00,D87
GA9219,ARR,2025-07-10 16:00:00+02:00,R022,Remote,1.0,GA9220,DEP,2025-07-11 08:55:00+02:00,D87
MH5682,ARR,2025-07-10 13:35:00+02:00,R022,Remote,1.0,MH5683,DEP,2025-07-11 08:55:00+02:00,D87
DL9399,"ARR,EXP",2025-07-10 14:25:00+02:00,C12,Bridge,1.0,DL9398,DEP,2025-07-11 08:55:00+02:00,C12
DL9608,ARR,2025-07-10 11:35:00+02:00,R022,Remote,1.0,DL9607,DEP,2025-07-11 08:55:00+02:00,D87
KL1570,ARR,2025-07-10 10:00:00+02:00,C12,Bridge,1.0,KL1571,DEP,2025-07-11 08:55:00+02:00,C12
SK6795,ARR,2025-07-10 14:15:00+02:00,C12,Bridge,1.0,SK6794,DEP,2025-07-11 08:55:00+02:00,C12
AF3655,ARR,2025-07-10 10:30:00+02:00,R027,Remote,2.0,AF3654,DEP,2025-07-11 09:00:00+02:00,E6
KL1088,ARR,2025-07-10 12:05:00+02:00,E21,Bridge,2.0,KL1087,DEP,2025-07-11 09:00:00+02:00,E21
DL9581,"ARR,EXP",2025-07-10 12:20:00+02:00,E21,Bridge,2.0,DL9580,DEP,2025-07-11 09:00:00+02:00,E21
KL1710,ARR,2025-07-10 11:35:00+02:00,B5,Bridge,1.0,KL1709,DEP,2025-07-11 09:05:00+02:00,B5
KL1354,"ARR,EXP",2025-07-10 12:50:00+02:00,C8,Bridge,1.0,KL1353,DEP,2025-07-11 09:05:00+02:00,C8
DL9475,"ARR,EXP",2025-07-10 10:00:00+02:00,B36,Bridge,1.0,DL9476,DEP,2025-07-11 09:05:00+02:00,B36
GA9495,"ARR,EXP",2025-07-10 19:10:00+02:00,R019,Remote,1.0,GA9496,DEP,2025-07-11 09:05:00+02:00,D84
KL1450,ARR,2025-07-10 13:25:00+02:00,B36,Bridge,1.0,KL1449,DEP,2025-07-11 09:05:00+02:00,B36
DL9475,"ARR,EXP",2025-07-10 10:00:00+02:00,B36,Bridge,1.0,DL9476,DEP,2025-07-11 09:05:00+02:00,B36
SK6783,ARR,2025-07-10 15:40:00+02:00,B2,Bridge,1.0,SK6782,DEP,2025-07-11 09:10:00+02:00,B2
KL1324,"ARR,EXP",2025-07-10 13:50:00+02:00,B34,Bridge,1.0,KL1323,DEP,2025-07-11 09:15:00+02:00,B34
DL9280,ARR,2025-07-10 10:55:00+02:00,D6,Bridge,2.0,DL9281,DEP,2025-07-11 09:15:00+02:00,D6
DL9282,ARR,2025-07-10 13:05:00+02:00,D6,Bridge,2.0,DL9281,DEP,2025-07-11 09:15:00+02:00,D6
KL0964,ARR,2025-07-10 12:15:00+02:00,D6,Bridge,2.0,KL0963,DEP,2025-07-11 09:15:00+02:00,D6
KQ1534,ARR,2025-07-10 12:15:00+02:00,D6,Bridge,2.0,KQ1533,DEP,2025-07-11 09:15:00+02:00,D6
AF3140,ARR,2025-07-10 13:25:00+02:00,B34,Bridge,1.0,AF3139,DEP,2025-07-11 09:15:00+02:00,B34
KQ1542,ARR,2025-07-10 12:15:00+02:00,D23,Bridge,2.0,KQ1541,DEP,2025-07-11 09:20:00+02:00,D23
KL1270,ARR,2025-07-10 12:55:00+02:00,C6,Bridge,1.0,KL1269,DEP,2025-07-11 09:20:00+02:00,C6
KQ1144,ARR,2025-07-10 11:10:00+02:00,R014,Remote,1.0,KQ1145,DEP,2025-07-11 09:20:00+02:00,D78
AF8382,ARR,2025-07-10 11:30:00+02:00,D23,Bridge,2.0,AF8381,DEP,2025-07-11 09:20:00+02:00,D23
KL1200,ARR,2025-07-10 13:35:00+02:00,R014,Remote,1.0,KL1199,DEP,2025-07-11 09:20:00+02:00,D78
RO9363,"ARR,EXP",2025-07-10 15:40:00+02:00,C5,Bridge,1.0,RO9364,DEP,2025-07-11 09:20:00+02:00,C5
SK6801,"ARR,EXP",2025-07-10 15:40:00+02:00,C5,Bridge,1.0,SK6800,DEP,2025-07-11 09:20:00+02:00,C5
KL1020,ARR,2025-07-10 12:15:00+02:00,D23,Bridge,2.0,KL1019,DEP,2025-07-11 09:20:00+02:00,D23
AF3154,"ARR,EXP",2025-07-10 12:50:00+02:00,B30,Bridge,1.0,AF3153,DEP,2025-07-11 09:20:00+02:00,B30
KL1374,"ARR,EXP",2025-07-10 15:40:00+02:00,C5,Bridge,1.0,KL1373,DEP,2025-07-11 09:20:00+02:00,C5
MF9374,ARR,2025-07-10 12:55:00+02:00,C6,Bridge,1.0,MF9373,DEP,2025-07-11 09:20:00+02:00,C6
GA9209,ARR,2025-07-10 15:35:00+02:00,R014,Remote,1.0,GA9210,DEP,2025-07-11 09:20:00+02:00,D78
DL9681,ARR,2025-07-10 16:00:00+02:00,C5,Bridge,1.0,DL9682,DEP,2025-07-11 09:20:00+02:00,C5
KL1412,"ARR,EXP",2025-07-10 21:25:00+02:00,B30,Bridge,1.0,KL1413,DEP,2025-07-11 09:20:00+02:00,B30
MH5640,"ARR,EXP",2025-07-10 17:55:00+02:00,C6,Bridge,1.0,MH5641,DEP,2025-07-11 09:20:00+02:00,C6
KQ1132,"ARR,EXP",2025-07-10 17:55:00+02:00,C6,Bridge,1.0,KQ1133,DEP,2025-07-11 09:20:00+02:00,C6
AF8380,"ARR,EXP",2025-07-10 19:35:00+02:00,D23,Bridge,2.0,AF8381,DEP,2025-07-11 09:20:00+02:00,D23
CZ7628,ARR,2025-07-10 19:35:00+02:00,C6,Bridge,1.0,CZ7627,DEP,2025-07-11 09:20:00+02:00,C6
SK6604,ARR,2025-07-10 12:55:00+02:00,C6,Bridge,1.0,SK6603,DEP,2025-07-11 09:20:00+02:00,C6
AF8344,"ARR,EXP",2025-07-10 19:35:00+02:00,B23,Bridge,1.0,AF8343,DEP,2025-07-11 09:25:00+02:00,B23
SK6743,ARR,2025-07-10 15:35:00+02:00,B3,Bridge,1.0,SK6742,DEP,2025-07-11 09:25:00+02:00,B3
KQ1174,"ARR,EXP",2025-07-10 14:25:00+02:00,B23,Bridge,1.0,KQ1175,DEP,2025-07-11 09:25:00+02:00,B23
KL1152,"ARR,EXP",2025-07-10 14:25:00+02:00,B23,Bridge,1.0,KL1151,DEP,2025-07-11 09:25:00+02:00,B23
AF8342,ARR,2025-07-10 12:05:00+02:00,B23,Bridge,1.0,AF8343,DEP,2025-07-11 09:25:00+02:00,B23
KL1788,ARR,2025-07-10 11:55:00+02:00,B3,Bridge,1.0,KL1787,DEP,2025-07-11 09:25:00+02:00,B3
MK9392,"ARR,EXP",2025-07-10 09:40:00+02:00,C11,Bridge,1.0,MK9393,DEP,2025-07-11 09:30:00+02:00,C11
CZ7645,"ARR,EXP",2025-07-10 22:25:00+02:00,R012,Remote,1.0,CZ7644,DEP,2025-07-11 09:30:00+02:00,D74
KQ1642,ARR,2025-07-10 14:25:00+02:00,B26,Bridge,1.0,KQ1643,DEP,2025-07-11 09:30:00+02:00,B26
UX3769,"ARR,EXP",2025-07-10 23:00:00+02:00,R012,Remote,1.0,UX3768,DEP,2025-07-11 09:30:00+02:00,D74
MF9653,ARR,2025-07-10 15:35:00+02:00,R012,Remote,1.0,MF9652,DEP,2025-07-11 09:30:00+02:00,D74
KQ1704,ARR,2025-07-10 15:35:00+02:00,R012,Remote,1.0,KQ1705,DEP,2025-07-11 09:30:00+02:00,D74
GA9547,"ARR,EXP",2025-07-10 21:50:00+02:00,C11,Bridge,1.0,GA9548,DEP,2025-07-11 09:30:00+02:00,C11
SK6733,"ARR,EXP",2025-07-10 10:45:00+02:00,R012,Remote,1.0,SK6734,DEP,2025-07-11 09:30:00+02:00,D74
DL9484,ARR,2025-07-10 16:05:00+02:00,R012,Remote,1.0,DL9485,DEP,2025-07-11 09:30:00+02:00,D74
DL9375,"ARR,EXP",2025-07-10 12:55:00+02:00,B26,Bridge,1.0,DL9376,DEP,2025-07-11 09:30:00+02:00,B26
KL6053,"ARR,EXP",2025-07-10 12:25:00+02:00,F6,Bridge,2.0,KL6054,DEP,2025-07-11 09:30:00+02:00,F6
KL0984,"ARR,EXP",2025-07-10 12:10:00+02:00,D6,Bridge,2.0,KL0983,DEP,2025-07-11 09:30:00+02:00,D6
SK6735,ARR,2025-07-10 15:40:00+02:00,R012,Remote,1.0,SK6734,DEP,2025-07-11 09:30:00+02:00,D74
MU1848,ARR,2025-07-10 15:35:00+02:00,R012,Remote,1.0,MU1847,DEP,2025-07-11 09:30:00+02:00,D74
MK9394,ARR,2025-07-10 13:10:00+02:00,C11,Bridge,1.0,MK9393,DEP,2025-07-11 09:30:00+02:00,C11
DL9542,"ARR,EXP",2025-07-10 09:35:00+02:00,R001,Remote,1.0,DL9543,DEP,2025-07-11 09:35:00+02:00,C21
KL1466,ARR,2025-07-10 14:15:00+02:00,B2,Bridge,1.0,KL1465,DEP,2025-07-11 09:35:00+02:00,B2
MH5678,ARR,2025-07-10 15:10:00+02:00,R001,Remote,1.0,MH5679,DEP,2025-07-11 09:35:00+02:00,C21
MF9398,ARR,2025-07-10 15:10:00+02:00,R001,Remote,1.0,MF9397,DEP,2025-07-11 09:35:00+02:00,C21
KL1544,ARR,2025-07-10 16:20:00+02:00,R010,Remote,1.0,KL1543,DEP,2025-07-11 09:35:00+02:00,D71
MH5680,"ARR,EXP",2025-07-10 19:55:00+02:00,R001,Remote,1.0,MH5679,DEP,2025-07-11 09:35:00+02:00,C21
KL1304,ARR,2025-07-10 13:40:00+02:00,B18,Bridge,1.0,KL1303,DEP,2025-07-11 09:35:00+02:00,B18
KQ1556,ARR,2025-07-10 13:40:00+02:00,B24,Bridge,1.0,KQ1555,DEP,2025-07-11 09:35:00+02:00,B24
KL1604,ARR,2025-07-10 15:10:00+02:00,R001,Remote,1.0,KL1603,DEP,2025-07-11 09:35:00+02:00,C21
KL1852,ARR,2025-07-10 13:25:00+02:00,R021,Remote,1.0,KL1851,DEP,2025-07-11 09:40:00+02:00,D86
MF9685,ARR,2025-07-10 13:25:00+02:00,R021,Remote,1.0,MF9684,DEP,2025-07-11 09:40:00+02:00,D86
GA9227,"ARR,EXP",2025-07-10 19:45:00+02:00,R021,Remote,1.0,GA9228,DEP,2025-07-11 09:40:00+02:00,D86
GA9229,ARR,2025-07-10 19:50:00+02:00,R021,Remote,1.0,GA9228,DEP,2025-07-11 09:40:00+02:00,D86
VS3948,ARR,2025-07-10 10:30:00+02:00,F8,Bridge,2.0,VS3947,DEP,2025-07-11 09:40:00+02:00,F8
SK6681,ARR,2025-07-10 15:30:00+02:00,R021,Remote,1.0,SK6680,DEP,2025-07-11 09:40:00+02:00,D86
DL0162,"ARR,EXP",2025-07-10 11:20:00+02:00,F8,Bridge,2.0,DL0161,DEP,2025-07-11 09:40:00+02:00,F8
MH5692,ARR,2025-07-10 19:10:00+02:00,C18,Bridge,1.0,MH5691,DEP,2025-07-11 09:45:00+02:00,C18
MF9790,"ARR,EXP",2025-07-10 13:45:00+02:00,D18,Bridge,1.0,MF9789,DEP,2025-07-11 09:45:00+02:00,D18
MH5688,ARR,2025-07-10 18:55:00+02:00,C16,Bridge,1.0,MH5687,DEP,2025-07-11 09:45:00+02:00,C16
KL1420,ARR,2025-07-10 13:40:00+02:00,B16,Bridge,1.0,KL1419,DEP,2025-07-11 09:45:00+02:00,B16
AF3216,"ARR,EXP",2025-07-10 18:55:00+02:00,B16,Bridge,1.0,AF3217,DEP,2025-07-11 09:45:00+02:00,B16
MF9788,"ARR,EXP",2025-07-10 16:10:00+02:00,D18,Bridge,1.0,MF9789,DEP,2025-07-11 09:45:00+02:00,D18
KQ0936,"ARR,EXP",2025-07-10 13:45:00+02:00,D18,Bridge,1.0,KQ0935,DEP,2025-07-11 09:45:00+02:00,D18
KL1138,"ARR,EXP",2025-07-10 13:45:00+02:00,D18,Bridge,1.0,KL1137,DEP,2025-07-11 09:45:00+02:00,D18
KQ0934,"ARR,EXP",2025-07-10 11:30:00+02:00,D18,Bridge,1.0,KQ0935,DEP,2025-07-11 09:45:00+02:00,D18
MF9727,ARR,2025-07-10 13:25:00+02:00,C18,Bridge,1.0,MF9726,DEP,2025-07-11 09:45:00+02:00,C18
BT6027,ARR,2025-07-10 15:50:00+02:00,D18,Bridge,1.0,BT6028,DEP,2025-07-11 09:45:00+02:00,D18
MF9619,"ARR,EXP",2025-07-10 13:35:00+02:00,C16,Bridge,1.0,MF9618,DEP,2025-07-11 09:45:00+02:00,C16
KQ1442,"ARR,EXP",2025-07-10 11:55:00+02:00,D6,Bridge,2.0,KQ1443,DEP,2025-07-11 09:45:00+02:00,D6
KL1920,ARR,2025-07-10 13:25:00+02:00,C18,Bridge,1.0,KL1919,DEP,2025-07-11 09:45:00+02:00,C18
KL1932,"ARR,EXP",2025-07-10 13:35:00+02:00,C16,Bridge,1.0,KL1931,DEP,2025-07-11 09:45:00+02:00,C16
KL0914,"ARR,EXP",2025-07-10 13:30:00+02:00,D6,Bridge,2.0,KL0913,DEP,2025-07-11 09:45:00+02:00,D6
KQ1444,"ARR,EXP",2025-07-10 13:30:00+02:00,D6,Bridge,2.0,KQ1443,DEP,2025-07-11 09:45:00+02:00,D6
CZ7706,"ARR,EXP",2025-07-10 13:35:00+02:00,C18,Bridge,1.0,CZ7707,DEP,2025-07-11 09:45:00+02:00,C18
BT6027,ARR,2025-07-10 15:50:00+02:00,D18,Bridge,1.0,BT6028,DEP,2025-07-11 09:45:00+02:00,D18
KQ1156,ARR,2025-07-10 13:35:00+02:00,B22,Bridge,1.0,KQ1155,DEP,2025-07-11 09:50:00+02:00,B22
KL1232,ARR,2025-07-10 13:35:00+02:00,B22,Bridge,1.0,KL1231,DEP,2025-07-11 09:50:00+02:00,B22
KQ1766,"ARR,EXP",2025-07-10 11:25:00+02:00,B32,Bridge,1.0,KQ1767,DEP,2025-07-11 09:50:00+02:00,B32
KQ1154,"LND,EXP",2025-07-10 11:20:00+02:00,B22,Bridge,1.0,KQ1155,DEP,2025-07-11 09:50:00+02:00,B22
MF9607,"ARR,EXP",2025-07-10 13:00:00+02:00,B32,Bridge,1.0,MF9606,DEP,2025-07-11 09:50:00+02:00,B32
KQ1768,"ARR,EXP",2025-07-10 13:00:00+02:00,B32,Bridge,1.0,KQ1767,DEP,2025-07-11 09:50:00+02:00,B32
KL1818,"ARR,EXP",2025-07-10 13:00:00+02:00,B32,Bridge,1.0,KL1817,DEP,2025-07-11 09:50:00+02:00,B32
KL0604,ARR,2025-07-10 12:10:00+02:00,E17,Bridge,2.0,KL0605,DEP,2025-07-11 09:50:00+02:00,E17
VS7135,ARR,2025-07-10 12:10:00+02:00,D4,Bridge,2.0,VS7136,DEP,2025-07-11 09:50:00+02:00,D4
AF8244,ARR,2025-07-10 12:50:00+02:00,F3,Bridge,2.0,AF8243,DEP,2025-07-11 09:55:00+02:00,F3
KL1972,"ARR,EXP",2025-07-10 15:10:00+02:00,R019,Remote,1.0,KL1971,DEP,2025-07-11 09:55:00+02:00,D84
KL0744,ARR,2025-07-10 12:50:00+02:00,F3,Bridge,2.0,KL0743,DEP,2025-07-11 09:55:00+02:00,F3
KL1176,ARR,2025-07-10 13:35:00+02:00,B3,Bridge,1.0,KL1175,DEP,2025-07-11 09:55:00+02:00,B3
KQ1200,ARR,2025-07-10 13:35:00+02:00,B3,Bridge,1.0,KQ1199,DEP,2025-07-11 09:55:00+02:00,B3
KQ1198,"ARR,EXP",2025-07-10 11:50:00+02:00,B3,Bridge,1.0,KQ1199,DEP,2025-07-11 09:55:00+02:00,B3
AF3192,"ARR,EXP",2025-07-10 13:45:00+02:00,D6,Bridge,2.0,AF3191,DEP,2025-07-11 10:00:00+02:00,D6
KL0902,"ARR,EXP",2025-07-10 13:45:00+02:00,D6,Bridge,2.0,KL0901,DEP,2025-07-11 10:00:00+02:00,D6
BT6019,ARR,2025-07-10 13:30:00+02:00,D27,Bridge,2.0,BT6020,DEP,2025-07-11 10:00:00+02:00,D27
KL0926,ARR,2025-07-10 13:40:00+02:00,D27,Bridge,2.0,KL0925,DEP,2025-07-11 10:00:00+02:00,D27
MF9754,ARR,2025-07-10 13:40:00+02:00,D27,Bridge,2.0,MF9753,DEP,2025-07-11 10:00:00+02:00,D27
SK6719,ARR,2025-07-10 15:55:00+02:00,D27,Bridge,2.0,SK6718,DEP,2025-07-11 10:00:00+02:00,D27
AR7809,"ARR,EXP",2025-07-10 19:45:00+02:00,D27,Bridge,2.0,AR7808,DEP,2025-07-11 10:00:00+02:00,D27
LH988,ARR,2025-07-10 10:35:00+02:00,B31,Bridge,1.0,LH987,DEP,2025-07-11 10:00:00+02:00,B31
KL0924,"ARR,EXP",2025-07-10 11:40:00+02:00,D27,Bridge,2.0,KL0925,DEP,2025-07-11 10:00:00+02:00,D27
KQ1824,"ARR,EXP",2025-07-10 18:50:00+02:00,C13,Bridge,1.0,KQ1823,DEP,2025-07-11 10:05:00+02:00,C13
MF9332,ARR,2025-07-10 13:35:00+02:00,C13,Bridge,1.0,MF9331,DEP,2025-07-11 10:05:00+02:00,C13
KL1294,ARR,2025-07-10 13:05:00+02:00,B36,Bridge,1.0,KL1293,DEP,2025-07-11 10:05:00+02:00,B36
AF8327,ARR,2025-07-10 15:30:00+02:00,B36,Bridge,1.0,AF8326,DEP,2025-07-11 10:05:00+02:00,B36
KL1776,ARR,2025-07-10 13:35:00+02:00,C13,Bridge,1.0,KL1775,DEP,2025-07-11 10:05:00+02:00,C13
DL9314,ARR,2025-07-10 20:05:00+02:00,R009,Remote,1.0,DL9315,DEP,2025-07-11 10:10:00+02:00,D68
SK6729,"ARR,EXP",2025-07-10 19:30:00+02:00,E18,Bridge,2.0,SK6730,DEP,2025-07-11 10:10:00+02:00,E18
DL9598,"ARR,EXP",2025-07-10 15:00:00+02:00,E18,Bridge,2.0,DL9599,DEP,2025-07-11 10:10:00+02:00,E18
VY8353,"ARR,EXP",2025-07-10 20:50:00+02:00,B15,Bridge,1.0,VY8352,DEP,2025-07-11 10:10:00+02:00,B15
KL1978,ARR,2025-07-10 15:55:00+02:00,R009,Remote,1.0,KL1977,DEP,2025-07-11 10:10:00+02:00,D68
SK6731,"ARR,EXP",2025-07-10 19:10:00+02:00,E18,Bridge,2.0,SK6730,DEP,2025-07-11 10:10:00+02:00,E18
DL9217,"ARR,EXP",2025-07-10 14:10:00+02:00,R030,Remote,2.0,DL9216,DEP,2025-07-11 10:10:00+02:00,E9
KL0598,"ARR,EXP",2025-07-10 10:45:00+02:00,E18,Bridge,2.0,KL0597,DEP,2025-07-11 10:10:00+02:00,E18
IB5970,"ARR,EXP",2025-07-10 20:50:00+02:00,B15,Bridge,1.0,IB5969,DEP,2025-07-11 10:10:00+02:00,B15
KL1990,"ARR,EXP",2025-07-10 14:25:00+02:00,B8,Bridge,1.0,KL1989,DEP,2025-07-11 10:15:00+02:00,B8
IB5974,"ARR,EXP",2025-07-10 21:50:00+02:00,C8,Bridge,1.0,IB5975,DEP,2025-07-11 10:20:00+02:00,C8
VY8363,"ARR,EXP",2025-07-10 21:50:00+02:00,C8,Bridge,1.0,VY8364,DEP,2025-07-11 10:20:00+02:00,C8
GA9080,"ARR,EXP",2025-07-10 11:00:00+02:00,D26,Bridge,2.0,GA9081,DEP,2025-07-11 10:20:00+02:00,D26
IB5976,"ARR,EXP",2025-07-10 14:10:00+02:00,C8,Bridge,1.0,IB5975,DEP,2025-07-11 10:20:00+02:00,C8
VY8365,"ARR,EXP",2025-07-10 14:10:00+02:00,C8,Bridge,1.0,VY8364,DEP,2025-07-11 10:20:00+02:00,C8
KL1006,ARR,2025-07-10 14:00:00+02:00,D26,Bridge,2.0,KL1005,DEP,2025-07-11 10:20:00+02:00,D26
KL6034,"ARR,EXP",2025-07-10 12:20:00+02:00,R023,Remote,2.0,KL6033,DEP,2025-07-11 10:20:00+02:00,E2
KL1004,"ARR,EXP",2025-07-10 12:20:00+02:00,D26,Bridge,2.0,KL1005,DEP,2025-07-11 10:20:00+02:00,D26
KQ1010,"ARR,EXP",2025-07-10 12:20:00+02:00,D26,Bridge,2.0,KQ1009,DEP,2025-07-11 10:20:00+02:00,D26
GA9765,"ARR,EXP",2025-07-10 18:40:00+02:00,B35,Bridge,1.0,GA9764,DEP,2025-07-11 10:20:00+02:00,B35
DL9610,ARR,2025-07-10 15:40:00+02:00,B35,Bridge,1.0,DL9611,DEP,2025-07-11 10:20:00+02:00,B35
VS3945,"ARR,EXP",2025-07-10 12:20:00+02:00,R023,Remote,2.0,VS3944,DEP,2025-07-11 10:20:00+02:00,E2
WS5202,ARR,2025-07-10 17:00:00+02:00,D26,Bridge,2.0,WS5203,DEP,2025-07-11 10:20:00+02:00,D26
KQ1782,"ARR,EXP",2025-07-10 16:00:00+02:00,C14,Bridge,1.0,KQ1781,DEP,2025-07-11 10:25:00+02:00,C14
CI8594,"ARR,EXP",2025-07-10 21:30:00+02:00,C7,Bridge,1.0,CI8593,DEP,2025-07-11 10:25:00+02:00,C7
IB5236,"ARR,EXP",2025-07-10 15:35:00+02:00,C6,Bridge,1.0,IB5235,DEP,2025-07-11 10:25:00+02:00,C6
