Flight Number,Airline,Status,Scheduled Time,Gate,Stand,Terminal
G35514,,DEP,2025-08-01T16:35:00.000+02:00,D73,,1
KQ1347,,DEP,2025-08-01T16:35:00.000+02:00,D73,,1
SK6701,,DEP,2025-08-01T16:35:00.000+02:00,D73,,1
BT960,,DEP,2025-08-01T16:35:00.000+02:00,C12,,3
KL2841,,DEP,2025-08-01T16:35:00.000+02:00,C12,,3
EZY3442,,DEP,2025-08-01T16:35:00.000+02:00,H1,,3
5Y8209,,DEP,2025-08-01T16:35:00.000+02:00,,,
PC1254,,DEP,2025-08-01T16:35:00.000+02:00,E4,,3
KL3102,,DEP,2025-08-01T16:35:00.000+02:00,E4,,3
KL1047,,"DEP,DEL",2025-08-01T16:35:00.000+02:00,D47,,2
BT6032,,"DEP,DEL",2025-08-01T16:35:00.000+02:00,D47,,2
DL9194,,"DEP,DEL",2025-08-01T16:35:00.000+02:00,D47,,2
G35536,,"DEP,DEL",2025-08-01T16:35:00.000+02:00,D47,,2
VS6944,,"DEP,DEL",2025-08-01T16:35:00.000+02:00,D47,,2
BT860,,DEP,2025-08-01T16:35:00.000+02:00,C10,,3
KL2847,,DEP,2025-08-01T16:35:00.000+02:00,C10,,3
DL9425,,"DEP,DEL",2025-08-01T16:35:00.000+02:00,B26,,1
G35524,,"DEP,DEL",2025-08-01T16:35:00.000+02:00,B26,,1
KQ1989,,"DEP,DEL",2025-08-01T16:35:00.000+02:00,B26,,1
SK6714,,"DEP,DEL",2025-08-01T16:35:00.000+02:00,B26,,1
KL1947,,"DEP,DEL",2025-08-01T16:35:00.000+02:00,B26,,1
AF3210,,"DEP,DEL",2025-08-01T16:35:00.000+02:00,B26,,1
TP670,,"ARR,EXP",2025-08-01T16:35:00.000+02:00,,,1
G35542,,DEP,2025-08-01T16:40:00.000+02:00,B15,,1
WS5223,,DEP,2025-08-01T16:40:00.000+02:00,B15,,1
KL1585,,DEP,2025-08-01T16:40:00.000+02:00,B15,,1
AM6328,,DEP,2025-08-01T16:40:00.000+02:00,B15,,1
DL9446,,DEP,2025-08-01T16:40:00.000+02:00,B15,,1
VY8379,,DEP,2025-08-01T16:40:00.000+02:00,B17,,1
QR3785,,DEP,2025-08-01T16:40:00.000+02:00,B17,,1
AF3190,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B36,,1
DL9379,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B36,,1
G35526,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B36,,1
KQ1257,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B36,,1
MF9783,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B36,,1
WS5227,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B36,,1
KL1479,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B36,,1
SV934,,DEP,2025-08-01T16:40:00.000+02:00,,,
DL9570,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B24,,1
MF9610,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B24,,1
SK6644,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B24,,1
KL1821,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B24,,1
AM6279,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,B24,,1
KL1607,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,C9,,1
G35656,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,C9,,1
KQ1607,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,C9,,1
MF9600,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,C9,,1
MH5697,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,C9,,1
AM6642,,"DEP,DEL",2025-08-01T16:40:00.000+02:00,C9,,1
KL4141,,"ARR,EXP",2025-08-01T16:40:00.000+02:00,,,4
MU4932,,"ARR,EXP",2025-08-01T16:40:00.000+02:00,,,4
UX3888,,"ARR,EXP",2025-08-01T16:40:00.000+02:00,,,4
KQ0116,,"ARR,EXP",2025-08-01T16:40:00.000+02:00,,,4
AZ5533,,"ARR,EXP",2025-08-01T16:40:00.000+02:00,,,4
KL0617,,DEP,2025-08-01T16:45:00.000+02:00,E5,,2
AF3172,,DEP,2025-08-01T16:45:00.000+02:00,E5,,2
DL9223,,DEP,2025-08-01T16:45:00.000+02:00,E5,,2
VS7119,,DEP,2025-08-01T16:45:00.000+02:00,E5,,2
EK9993,,DEP,2025-08-01T16:45:00.000+02:00,,,
KL1519,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,C13,,1
AM6302,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,C13,,1
CZ7653,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,C13,,1
DL9253,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,C13,,1
G35651,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,C13,,1
KQ1675,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,C13,,1
MF9325,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,C13,,1
SV6336,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,C13,,1
KL1781,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,B35,,1
AM6305,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,B35,,1
CZ1369,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,B35,,1
DL9284,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,B35,,1
MF9337,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,B35,,1
MU1637,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,B35,,1
SV6302,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,B35,,1
AZ3766,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
DL9339,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
G35552,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
KQ1549,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
VS7001,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
KL1023,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
AF8215,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
KL1081,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
DL9228,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
G35520,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
KQ1053,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
VS6956,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D6,,2
KL1757,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D87,,1
AM6630,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D87,,1
CZ7668,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D87,,1
DL9545,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D87,,1
SV6305,,"DEP,DEL",2025-08-01T16:45:00.000+02:00,D87,,1
TK1953,,"ARR,EXP",2025-08-01T16:45:00.000+02:00,,,3
VF501,,"ARR,EXP",2025-08-01T16:45:00.000+02:00,,,4
VF003,,"ARR,EXP",2025-08-01T16:45:00.000+02:00,,,4
AF1841,,DEP,2025-08-01T16:50:00.000+02:00,C5,,1
AM6108,,DEP,2025-08-01T16:50:00.000+02:00,C5,,1
DL8509,,DEP,2025-08-01T16:50:00.000+02:00,C5,,1
KL2292,,DEP,2025-08-01T16:50:00.000+02:00,C5,,1
KQ3093,,DEP,2025-08-01T16:50:00.000+02:00,C5,,1
MU1680,,DEP,2025-08-01T16:50:00.000+02:00,C5,,1
AM6282,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B16,,1
CZ7617,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B16,,1
DL9392,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B16,,1
G35672,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B16,,1
KQ1147,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B16,,1
MF9710,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B16,,1
SK6635,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B16,,1
SV6315,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B16,,1
KL1205,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B16,,1
FI507,,DEP,2025-08-01T16:50:00.000+02:00,D87,,1
KL1791,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B34,,1
AM6324,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B34,,1
DL9563,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B34,,1
SK6746,,"DEP,DEL",2025-08-01T16:50:00.000+02:00,B34,,1
BA432,,ARR,2025-08-01T16:50:00.000+02:00,,,1
ET1216,,"ARR,EXP",2025-08-01T16:50:00.000+02:00,,,1
OS373,,"ARR,EXP",2025-08-01T16:50:00.000+02:00,,,1
EJU7840,,"ARR,EXP",2025-08-01T16:50:00.000+02:00,,,4
DL9362,,DEP,2025-08-01T16:55:00.000+02:00,C14,,1
G35665,,DEP,2025-08-01T16:55:00.000+02:00,C14,,1
KQ1703,,DEP,2025-08-01T16:55:00.000+02:00,C14,,1
MF9656,,DEP,2025-08-01T16:55:00.000+02:00,C14,,1
SK6738,,DEP,2025-08-01T16:55:00.000+02:00,C14,,1
KL1507,,DEP,2025-08-01T16:55:00.000+02:00,C14,,1
CZ7647,,DEP,2025-08-01T16:55:00.000+02:00,C14,,1
DL9224,,DEP,2025-08-01T16:55:00.000+02:00,E18,,2
VS7125,,DEP,2025-08-01T16:55:00.000+02:00,E18,,2
KL0635,,DEP,2025-08-01T16:55:00.000+02:00,E18,,2
AF8254,,DEP,2025-08-01T16:55:00.000+02:00,E18,,2
HV6877,,DEP,2025-08-01T16:55:00.000+02:00,C6,,1
KL2536,,DEP,2025-08-01T16:55:00.000+02:00,C6,,1
KL1765,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B4,,1
AF8329,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B4,,1
AM6308,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B4,,1
DL9556,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B4,,1
KQ1757,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B4,,1
SK6762,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B4,,1
WA1059,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,E21,,2
KL1059,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,E21,,2
EZY2165,,"ARR,EXP",2025-08-01T16:55:00.000+02:00,,,4
MF9391,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B7,,1
KL1803,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B7,,1
DL9199,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B7,,1
MF9391,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B7,,1
WY5254,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B31,,1
LH2307,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B31,,1
A31532,,"DEP,DEL",2025-08-01T16:55:00.000+02:00,B31,,1
EI609,,DEP,2025-08-01T17:00:00.000+02:00,D18,,3
KL1657,,DEP,2025-08-01T17:00:00.000+02:00,B22,,1
DL9163,,DEP,2025-08-01T17:00:00.000+02:00,B22,,1
G35523,,DEP,2025-08-01T17:00:00.000+02:00,B22,,1
KQ1645,,DEP,2025-08-01T17:00:00.000+02:00,B22,,1
WS5217,,DEP,2025-08-01T17:00:00.000+02:00,B22,,1
KL0609,,DEP,2025-08-01T17:00:00.000+02:00,E20,,2
AF6691,,DEP,2025-08-01T17:00:00.000+02:00,E20,,2
DL9208,,DEP,2025-08-01T17:00:00.000+02:00,E20,,2
VS7149,,DEP,2025-08-01T17:00:00.000+02:00,E20,,2
KL1369,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,B28,,1
MF9368,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,B28,,1
SK6656,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,B28,,1
KL1275,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D85,,1
AM6312,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D85,,1
CZ7631,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D85,,1
DL9212,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D85,,1
GA9472,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D85,,1
G35687,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D85,,1
KQ1129,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D85,,1
MF9379,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D85,,1
SK6609,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D85,,1
SV6341,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D85,,1
SK1549,,ARR,2025-08-01T17:00:00.000+02:00,,,1
KL1317,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,B1,,1
CZ7641,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,B1,,1
DL9641,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,B1,,1
KQ1365,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,B1,,1
AF3229,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D6,,2
AZ3756,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D6,,2
DL9334,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D6,,2
G35549,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D6,,2
KQ1489,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D6,,2
VS7009,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D6,,2
KL0973,,"DEP,DEL",2025-08-01T17:00:00.000+02:00,D6,,2
CI9360,,"ARR,EXP",2025-08-01T17:00:00.000+02:00,,,3
CZ7730,,"ARR,EXP",2025-08-01T17:00:00.000+02:00,,,3
GA9237,,"ARR,EXP",2025-08-01T17:00:00.000+02:00,,,3
MF9648,,"ARR,EXP",2025-08-01T17:00:00.000+02:00,,,3
MU1644,,"ARR,EXP",2025-08-01T17:00:00.000+02:00,,,3
VS7051,,"ARR,EXP",2025-08-01T17:00:00.000+02:00,,,3
WS5202,,"ARR,EXP",2025-08-01T17:00:00.000+02:00,,,3
KL1010,,"ARR,EXP",2025-08-01T17:00:00.000+02:00,,,3
AT850,,"ARR,EXP",2025-08-01T17:00:00.000+02:00,,,3
HV6822,,"ARR,EXP",2025-08-01T17:00:00.000+02:00,,,1
KL2572,,"ARR,EXP",2025-08-01T17:00:00.000+02:00,,,1
KL0643,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,F4,,2
AF6699,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,F4,,2
DL9358,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,F4,,2
VS7131,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,F4,,2
KL0621,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,E8,,2
AF6692,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,E8,,2
VS7114,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,E8,,2
DL9374,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,E8,,2
HV6935,,DEP,2025-08-01T17:05:00.000+02:00,D48,,1
OR3051,,DEP,2025-08-01T17:05:00.000+02:00,D53,,3
HV5314,,ARR,2025-08-01T17:05:00.000+02:00,,,1
KL2756,,ARR,2025-08-01T17:05:00.000+02:00,,,1
CZ7703,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,D79,,1
DL9324,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,D79,,1
G35600,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,D79,,1
KQ1933,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,D79,,1
MF9624,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,D79,,1
MH5689,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,D79,,1
SK6666,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,D79,,1
KL1937,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,D79,,1
AM6520,,"DEP,DEL",2025-08-01T17:05:00.000+02:00,D79,,1
AZ110,,"ARR,EXP",2025-08-01T17:05:00.000+02:00,,,1
AR7306,,"ARR,EXP",2025-08-01T17:05:00.000+02:00,,,1
CI9270,,"ARR,EXP",2025-08-01T17:05:00.000+02:00,,,1
CZ7343,,"ARR,EXP",2025-08-01T17:05:00.000+02:00,,,1
DL6619,,"ARR,EXP",2025-08-01T17:05:00.000+02:00,,,1
EY2803,,"ARR,EXP",2025-08-01T17:05:00.000+02:00,,,1
KQ4305,,"ARR,EXP",2025-08-01T17:05:00.000+02:00,,,1
MF9575,,"ARR,EXP",2025-08-01T17:05:00.000+02:00,,,1
MU4412,,"ARR,EXP",2025-08-01T17:05:00.000+02:00,,,1
CD549,,DEP,2025-08-01T17:10:00.000+02:00,C8,,3
KL0991,,DEP,2025-08-01T17:15:00.000+02:00,D6,,2
VS7038,,DEP,2025-08-01T17:15:00.000+02:00,D6,,2
AF3237,,DEP,2025-08-01T17:15:00.000+02:00,F7,,2
QF4232,,DEP,2025-08-01T17:15:00.000+02:00,F7,,2
SK6612,,DEP,2025-08-01T17:15:00.000+02:00,F7,,2
KL0843,,DEP,2025-08-01T17:15:00.000+02:00,F7,,2
KL1013,,"DEP,DEL",2025-08-01T17:15:00.000+02:00,D6,,2
CI9593,,"DEP,DEL",2025-08-01T17:15:00.000+02:00,D6,,2
MF9642,,"DEP,DEL",2025-08-01T17:15:00.000+02:00,D6,,2
VS7064,,"DEP,DEL",2025-08-01T17:15:00.000+02:00,D6,,2
CZ7605,,"DEP,DEL",2025-08-01T17:15:00.000+02:00,D6,,2
KQ1013,,"DEP,DEL",2025-08-01T17:15:00.000+02:00,D6,,2
CD514,,"ARR,EXP",2025-08-01T17:15:00.000+02:00,,,3
KL1925,,DEP,2025-08-01T17:20:00.000+02:00,C16,,1
AM6349,,DEP,2025-08-01T17:20:00.000+02:00,C16,,1
CZ1351,,DEP,2025-08-01T17:20:00.000+02:00,C16,,1
DL9615,,DEP,2025-08-01T17:20:00.000+02:00,C16,,1
G35620,,DEP,2025-08-01T17:20:00.000+02:00,C16,,1
KQ1963,,DEP,2025-08-01T17:20:00.000+02:00,C16,,1
MF9732,,DEP,2025-08-01T17:20:00.000+02:00,C16,,1
MH5693,,DEP,2025-08-01T17:20:00.000+02:00,C16,,1
SK6696,,DEP,2025-08-01T17:20:00.000+02:00,C16,,1
EJU7957,,DEP,2025-08-01T17:20:00.000+02:00,D84,,3
KL2672,,"ARR,EXP",2025-08-01T17:20:00.000+02:00,,,1
HV5422,,"ARR,EXP",2025-08-01T17:20:00.000+02:00,,,1
PC1257,,"ARR,EXP",2025-08-01T17:20:00.000+02:00,,,4
KL3105,,"ARR,EXP",2025-08-01T17:20:00.000+02:00,,,4
EZY2166,,"DEP,DEL",2025-08-01T17:25:00.000+02:00,H6,,3
TP671,,"DEP,DEL",2025-08-01T17:25:00.000+02:00,C10,,1
CI9595,,"DEP,DEL",2025-08-01T17:25:00.000+02:00,B27,,1
CZ7700,,"DEP,DEL",2025-08-01T17:25:00.000+02:00,B27,,1
DL9421,,"DEP,DEL",2025-08-01T17:25:00.000+02:00,B27,,1
GA9534,,"DEP,DEL",2025-08-01T17:25:00.000+02:00,B27,,1
KQ1847,,"DEP,DEL",2025-08-01T17:25:00.000+02:00,B27,,1
MF9718,,"DEP,DEL",2025-08-01T17:25:00.000+02:00,B27,,1
SK6808,,"DEP,DEL",2025-08-01T17:25:00.000+02:00,B27,,1
KL1905,,"DEP,DEL",2025-08-01T17:25:00.000+02:00,B27,,1
AM6346,,"DEP,DEL",2025-08-01T17:25:00.000+02:00,B27,,1
IZ513,,ARR,2025-08-01T17:25:00.000+02:00,,,4
KL0898,,"ARR,EXP",2025-08-01T17:25:00.000+02:00,,,2
AF8446,,"ARR,EXP",2025-08-01T17:25:00.000+02:00,,,2
CZ0767,,"ARR,EXP",2025-08-01T17:25:00.000+02:00,,,2
LH996,,CNX,2025-08-01T17:30:00.000+02:00,,,
AC9557,,CNX,2025-08-01T17:30:00.000+02:00,,,
TK1962,,DEP,2025-08-01T17:30:00.000+02:00,G3,,3
EJU7818,,"ARR,EXP",2025-08-01T17:30:00.000+02:00,,,3
HV6918,,"ARR,EXP",2025-08-01T17:30:00.000+02:00,,,1
KL2616,,"ARR,EXP",2025-08-01T17:30:00.000+02:00,,,1
VF502,,"DEP,DEL",2025-08-01T17:35:00.000+02:00,G4,,3
BA8455,,ARR,2025-08-01T17:35:00.000+02:00,,,1
EY4351,,ARR,2025-08-01T17:35:00.000+02:00,,,1
GA9467,,ARR,2025-08-01T17:35:00.000+02:00,,,1
JU7420,,ARR,2025-08-01T17:35:00.000+02:00,,,1
KQ7201,,ARR,2025-08-01T17:35:00.000+02:00,,,1
MF9557,,ARR,2025-08-01T17:35:00.000+02:00,,,1
MU4952,,ARR,2025-08-01T17:35:00.000+02:00,,,1
UX1093,,ARR,2025-08-01T17:35:00.000+02:00,,,1
AM6843,,ARR,2025-08-01T17:35:00.000+02:00,,,1
AY1305,,"ARR,EXP",2025-08-01T17:35:00.000+02:00,,,1
QY853,,DEP,2025-08-01T17:39:00.000+02:00,,,
SK1550,,DEP,2025-08-01T17:40:00.000+02:00,C12,,1
KL1071,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,D6,,2
DL9297,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,D6,,2
KQ0919,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,D6,,2
VS7067,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,D6,,2
MF9305,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,B26,,1
SK6659,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,B26,,1
SV6307,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,B26,,1
CZ7624,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,B26,,1
G35655,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,B26,,1
KQ1117,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,B26,,1
KL1225,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,B26,,1
AM6299,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,B26,,1
OS374,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,B17,,1
AI8416,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,B17,,1
ET1201,,"DEP,DEL",2025-08-01T17:40:00.000+02:00,B17,,1
BA440,,"ARR,EXP",2025-08-01T17:40:00.000+02:00,,,1
VY8306,,"ARR,EXP",2025-08-01T17:40:00.000+02:00,,,1
QR3596,,"ARR,EXP",2025-08-01T17:40:00.000+02:00,,,1
LA5832,,"ARR,EXP",2025-08-01T17:40:00.000+02:00,,,1
IB5240,,"ARR,EXP",2025-08-01T17:40:00.000+02:00,,,1
EZY8688,,"ARR,EXP",2025-08-01T17:40:00.000+02:00,,,3
HV5136,,"ARR,EXP",2025-08-01T17:40:00.000+02:00,,,1
VF004,,"DEP,DEL",2025-08-01T17:45:00.000+02:00,G2,,3
KL2016,,"ARR,EXP",2025-08-01T17:45:00.000+02:00,,,3
KQ3118,,"ARR,EXP",2025-08-01T17:45:00.000+02:00,,,3
WS5114,,"ARR,EXP",2025-08-01T17:45:00.000+02:00,,,3
AF1140,,"ARR,EXP",2025-08-01T17:45:00.000+02:00,,,3
AM5709,,"ARR,EXP",2025-08-01T17:45:00.000+02:00,,,3
CI9240,,"ARR,EXP",2025-08-01T17:45:00.000+02:00,,,3
GA9555,,"ARR,EXP",2025-08-01T17:45:00.000+02:00,,,3
G35265,,"ARR,EXP",2025-08-01T17:45:00.000+02:00,,,3
BA433,,DEP,2025-08-01T17:50:00.000+02:00,D16,,3
KL0695,,DEP,2025-08-01T17:50:00.000+02:00,E17,,2
AF8265,,DEP,2025-08-01T17:50:00.000+02:00,E17,,2
DL9177,,DEP,2025-08-01T17:50:00.000+02:00,E17,,2
VS7167,,DEP,2025-08-01T17:50:00.000+02:00,E17,,2
CA1040,,DEP,2025-08-01T17:50:00.000+02:00,,,
KL1411,,"DEP,DEL",2025-08-01T17:50:00.000+02:00,D68,,1
AF8345,,"DEP,DEL",2025-08-01T17:50:00.000+02:00,D68,,1
CI9599,,"DEP,DEL",2025-08-01T17:50:00.000+02:00,D68,,1
GA9258,,"DEP,DEL",2025-08-01T17:50:00.000+02:00,D68,,1
G35603,,"DEP,DEL",2025-08-01T17:50:00.000+02:00,D68,,1
MK7595,,"DEP,DEL",2025-08-01T17:50:00.000+02:00,D68,,1
WS5256,,"DEP,DEL",2025-08-01T17:50:00.000+02:00,D68,,1
EZY2519,,"ARR,EXP",2025-08-01T17:50:00.000+02:00,,,3
HV5462,,"ARR,EXP",2025-08-01T17:50:00.000+02:00,,,1
KL2751,,"ARR,EXP",2025-08-01T17:50:00.000+02:00,,,1
HV6885,,DEP,2025-08-01T17:55:00.000+02:00,C22,,1
CI9277,,"DEP,DEL",2025-08-01T17:55:00.000+02:00,C18,,1
EY2801,,"DEP,DEL",2025-08-01T17:55:00.000+02:00,C18,,1
KQ4304,,"DEP,DEL",2025-08-01T17:55:00.000+02:00,C18,,1
MF9576,,"DEP,DEL",2025-08-01T17:55:00.000+02:00,C18,,1
AZ109,,"DEP,DEL",2025-08-01T17:55:00.000+02:00,C18,,1
AR7305,,"DEP,DEL",2025-08-01T17:55:00.000+02:00,C18,,1
D83540,,ARR,2025-08-01T17:55:00.000+02:00,,,3
CZ7757,,"ARR,EXP",2025-08-01T17:55:00.000+02:00,,,1
GA9010,,"ARR,EXP",2025-08-01T17:55:00.000+02:00,,,1
KE6410,,"ARR,EXP",2025-08-01T17:55:00.000+02:00,,,1
KQ1132,,"ARR,EXP",2025-08-01T17:55:00.000+02:00,,,1
MF9378,,"ARR,EXP",2025-08-01T17:55:00.000+02:00,,,1
MH5640,,"ARR,EXP",2025-08-01T17:55:00.000+02:00,,,1
MU1798,,"ARR,EXP",2025-08-01T17:55:00.000+02:00,,,1
SK6608,,"ARR,EXP",2025-08-01T17:55:00.000+02:00,,,1
KL1274,,"ARR,EXP",2025-08-01T17:55:00.000+02:00,,,1
AM6381,,"ARR,EXP",2025-08-01T17:55:00.000+02:00,,,1
FR3006,,"ARR,EXP",2025-08-01T17:55:00.000+02:00,,,3
AT851,,"DEP,DEL",2025-08-01T18:00:00.000+02:00,G5,,3
VY2901,,"ARR,EXP",2025-08-01T18:00:00.000+02:00,,,1
QR3673,,"ARR,EXP",2025-08-01T18:00:00.000+02:00,,,1
IB5758,,"ARR,EXP",2025-08-01T18:00:00.000+02:00,,,1
OR1505,,DEP,2025-08-01T18:05:00.000+02:00,D62,,3
KE8517,,"LND,EXP",2025-08-01T18:05:00.000+02:00,,,
OR1077,,DEP,2025-08-01T18:05:00.000+02:00,D60,,3
G35576,,DEP,2025-08-01T18:10:00.000+02:00,B3,,1
SK6860,,DEP,2025-08-01T18:10:00.000+02:00,B3,,1
KL1573,,DEP,2025-08-01T18:10:00.000+02:00,B3,,1
DL9477,,DEP,2025-08-01T18:10:00.000+02:00,B3,,1
EJU7835,,"DEP,DEL",2025-08-01T18:10:00.000+02:00,H3,,3
EZY3303,,"ARR,EXP",2025-08-01T18:10:00.000+02:00,,,4
EJU7929,,DEP,2025-08-01T18:15:00.000+02:00,M7,,3
BA8456,,DEP,2025-08-01T18:15:00.000+02:00,D18,,3
HV6005,,DEP,2025-08-01T18:15:00.000+02:00,C11,,1
